User,City,Year,Month,Day,Time,Amount,Is Fraud?,Mitigation,Outcome,weight
14,Barasat,2025,3,26,13:23,105919.4616,No,,,
62,Belgaum,2025,11,15,20:02,1387128.67,Yes,,,
45,Kurnool,2025,6,14,6:43,265184.096,No,,,
51,Visakhapatnam,2025,5,17,6:01,1150313.105,No,,,
43,Thane,2025,5,17,6:22,1225320.118,No,,,
38,South Dumdum,2025,3,13,6:05,974782.818,No,,,
25,Purnia,2025,12,10,7:02,315599.9096,No,,,
178,Kollam,2025,2,28,6:18,770884.0,No,,,
28,Bhubaneswar,2025,2,10,6:46,352371.0764,No,,,
39,Karimnagar,2025,11,30,6:59,312130.9316,No,,,
47,Bilaspur,2025,8,15,6:46,337724.2804,Yes,,,
178,Muzaffarpur,2025,2,21,5:47,1139751.994,No,,,
144,Guwahati,2025,12,8,16:02,803029.8628,No,,,
151,Rourkela,2025,3,20,20:17,1354982.807,No,,,
20,Nadiad,2025,4,17,6:37,333021.888,No,,,
159,Jaipur,2025,11,27,6:41,384671.116,No,,,
78,Tirunelveli,2025,9,10,20:09,572689.7236,No,,,
50,Mirzapur,2025,12,9,19:17,540620.9492,No,,,
110,Jalandhar,2025,9,30,6:34,360002.828,No,,,
157,Sagar,2025,5,23,6:23,1296241.446,No,,,
148,Nizamabad,2025,11,3,10:57,154253.8884,No,,,
170,Moradabad,2025,9,20,19:49,679380.0692,Yes,,,
177,Bellary,2025,1,22,10:40,91812.2844,No,,,
46,Jaipur,2025,2,17,6:00,845505.5712,No,,,
81,Hapur,2025,9,8,14:41,920204.2308,No,,,
3,Jamshedpur,2025,12,12,6:11,1067443.075,No,,,
168,Haridwar,2025,5,1,20:18,990123.4096,No,,,
30,Kanpur,2025,7,20,6:47,900623.7772,No,,,
164,Katihar,2025,9,23,11:50,-1549476.84,No,,,
63,Jalandhar,2025,9,2,20:03,426684.294,Yes,,,
70,Davanagere,2025,12,29,6:30,387215.0332,No,,,
8,Bidhannagar,2025,3,1,20:07,511327.3572,No,,,
63,Nadiad,2025,2,22,20:26,451583.8472,No,,,
169,Ambattur,2025,8,26,6:56,288850.2348,No,,,
5,Allahabad,2025,4,14,20:01,499070.3016,No,,,
78,Kochi,2025,7,26,6:22,1080625.191,No,,,
6,Gandhidham,2025,6,24,6:09,770884.0,No,,,
71,Erode,2025,5,5,6:01,899544.5396,No,,,
33,Siliguri,2025,8,29,6:13,1007237.034,No,,,
48,Jamnagar,2025,12,16,13:25,530136.9268,No,,,
167,Mirzapur,2025,4,11,13:31,544552.4576,No,,,
83,Loni,2025,6,11,9:53,472551.892,No,,,
53,Haridwar,2025,3,9,6:38,238434.4212,No,,,
112,Mangalore,2025,3,21,6:21,1204429.162,No,,,
28,Raichur,2025,1,2,12:41,615782.1392,No,,,
50,Farrukhabad,2025,8,25,6:59,297946.666,Yes,,,
104,Raurkela Industrial Township,2025,5,11,6:57,277209.8864,No,,,
46,Jaipur,2025,1,24,16:34,218931.056,No,,,
130,Jalandhar,2025,5,19,6:30,315676.998,No,,,
94,Gaya,2025,2,11,13:07,76780.0464,No,,,
147,Madurai,2025,8,1,20:28,836177.8748,No,,,
181,Bhubaneswar,2025,9,8,6:13,844734.6872,No,,,
23,Guwahati,2025,1,15,21:30,197115.0388,No,,,
64,Nashik,2025,11,2,6:28,749222.1596,No,,,
61,Satara,2025,6,27,5:48,825077.1452,No,,,
29,Mumbai,2025,4,27,6:39,208061.5916,No,,,
154,Etawah,2025,12,27,20:27,641992.1952,No,,,
145,Bhilai,2025,3,7,6:27,770344.3812,No,,,
93,Maheshtala,2025,9,11,11:58,17421.9784,No,,,
103,Kadapa,2025,8,13,6:20,896846.4456,No,,,
12,Vijayanagaram,2025,4,5,6:05,1069370.285,Yes,,,
106,Bally,2025,1,29,20:10,1557108.592,No,,,
151,Muzaffarnagar,2025,4,11,16:11,726635.2584,No,,,
110,Jalandhar,2025,9,8,15:08,2997119.904,No,,,
51,Bhopal,2025,6,1,13:47,330246.7056,No,,,
127,Delhi,2025,12,1,6:29,922439.7944,No,,,
69,Belgaum,2025,9,17,6:29,756083.0272,Yes,,,
104,Jalgaon,2025,4,6,6:35,379506.1932,No,,,
93,Patiala,2025,11,6,8:25,286383.406,Yes,,,
73,Tiruvottiyur,2025,2,9,6:36,291394.152,Yes,,,
137,Dhule,2025,9,30,6:18,941788.9828,No,,,
168,Satna,2025,6,26,14:03,-1981171.88,No,,,
1,Ratlam,2025,10,6,6:14,1074535.208,No,,,
178,Sri Ganganagar,2025,2,24,6:49,1311736.214,No,,,
98,Visakhapatnam,2025,2,9,6:35,258708.6704,Yes,,,
134,Imphal,2025,2,5,5:20,1166501.669,No,,,
163,Hospet,2025,7,12,5:36,1215067.361,No,,,
89,Sambalpur,2025,7,8,6:29,889291.7824,No,,,
159,Panchkula,2025,11,10,6:18,1119477.745,No,,,
34,Rajpur Sonarpur,2025,12,7,6:06,794241.7852,No,,,
31,Bhilai,2025,2,8,13:23,94664.5552,No,,,
125,Lucknow,2025,7,31,11:05,1252840.677,No,,,
166,Bhagalpur,2025,1,20,7:26,760322.8892,No,,,
170,Nagpur,2025,10,17,13:20,62056.162,No,,,
123,Karol Bagh,2025,2,2,6:12,1125798.994,Yes,,,
100,Begusarai,2025,6,25,20:26,632664.4988,No,,,
63,Sangli-Miraj & Kupwad,2025,10,26,6:57,277209.8864,Yes,,,
187,Bharatpur,2025,10,7,6:14,1017489.792,No,,,
61,Satara,2025,6,30,5:50,230571.4044,No,,,
142,Dhanbad,2025,8,22,13:08,80634.4664,No,,,
102,Naihati,2025,1,22,13:21,639833.72,No,,,
116,Tiruvottiyur,2025,11,29,6:03,838259.2616,No,,,
75,Belgaum,2025,10,6,11:49,117559.81,No,,,
184,Avadi,2025,3,24,6:06,1080779.368,No,,,
109,Belgaum,2025,8,10,20:55,1849967.423,No,,,
179,Tumkur,2025,4,15,9:31,448962.8416,No,,,
2,Kalyan-Dombivali,2025,10,24,13:04,508783.44,Yes,,,
109,Belgaum,2025,8,22,16:54,88960.0136,No,,,
137,Dhule,2025,9,13,9:57,379660.37,No,,,
142,Dhanbad,2025,8,30,6:39,275128.4996,No,,,
172,Panchkula,2025,3,22,13:28,86724.45,No,,,
1,Ratlam,2025,9,29,6:33,312824.7272,No,,,
1,Ratlam,2025,9,4,5:51,723397.5456,No,,,
90,Berhampur,2025,11,14,13:20,99212.7708,No,,,
6,Allahabad,2025,5,27,5:51,1079854.307,No,,,
186,Katihar,2025,7,29,12:47,423986.2,No,,,
43,Ludhiana,2025,6,16,13:41,-678377.92,No,,,
90,Berhampur,2025,11,24,6:12,812665.9128,No,,,
12,Bilaspur,2025,5,13,20:41,361698.7728,No,,,
100,Surat,2025,2,9,6:51,265184.096,No,,,
73,Gandhidham,2025,1,19,6:41,335026.1864,No,,,
9,Rohtak,2025,5,21,13:27,433699.3384,No,,,
64,Nashik,2025,11,15,6:43,387677.5636,No,,,
75,Sambhal,2025,8,23,6:27,1220540.637,No,,,
189,Vasai-Virar,2025,2,12,20:20,862850.4612,No,,,
40,Bhubaneswar,2025,3,22,20:49,353604.4908,No,,,
104,Raurkela Industrial Township,2025,4,4,9:47,412808.382,No,,,
188,Kota,2025,12,6,5:58,998217.6916,No,,,
151,Muzaffarpur,2025,4,25,6:31,1083323.285,Yes,,,
189,Korba,2025,3,21,6:40,200352.7516,No,,,
185,Jamshedpur,2025,5,10,11:53,12102.8788,No,,,
94,Rohtak,2025,1,2,16:56,105919.4616,No,,,
133,Ulhasnagar,2025,1,19,10:20,567601.8892,No,,,
21,Katihar,2025,9,19,9:51,420440.1336,No,,,
84,Erode,2025,10,13,17:02,38621.2884,No,,,
154,Etawah,2025,12,6,13:20,95281.2624,No,,,
97,Sambalpur,2025,4,19,6:38,325390.1364,No,,,
134,Belgaum,2025,3,8,6:31,282837.3396,No,,,
142,Gurgaon,2025,9,10,6:28,640296.2504,No,,,
49,Bhubaneswar,2025,3,21,6:42,275976.472,No,,,
167,Erode,2025,3,18,20:00,548175.6124,No,,,
88,Agra,2025,2,1,9:50,1198570.443,No,,,
40,Bhubaneswar,2025,6,6,19:52,1531823.596,No,,,
165,Bhatpara,2025,11,12,6:27,1100668.175,No,,,
80,Rajkot,2025,4,11,6:35,377347.718,No,,,
143,Kakinada,2025,11,3,21:11,1090492.506,No,,,
105,Rourkela,2025,6,18,20:27,413502.1776,No,,,
73,Ulhasnagar,2025,11,14,6:39,255933.488,No,,,
154,Gandhidham,2025,12,20,6:48,304807.5336,No,,,
112,Chandigarh,2025,1,17,16:40,69456.6484,No,,,
75,Sambhal,2025,8,6,20:59,374803.8008,No,,,
21,Bidhannagar,2025,8,26,16:42,668818.9584,Yes,,,
171,Karol Bagh,2025,1,18,16:10,731260.5624,No,,,
7,Bilaspur,2025,10,6,6:55,295865.2792,Yes,,,
165,Nizamabad,2025,10,14,20:08,585794.7516,No,,,
69,Jalandhar,2025,7,30,10:39,14878.0612,No,,,
122,Sri Ganganagar,2025,11,28,6:04,860769.0744,Yes,,,
176,Bareilly,2025,10,11,6:41,150399.4684,No,,,
29,Bhopal,2025,5,16,14:14,-493365.76,Yes,,,
108,Rajkot,2025,6,7,6:33,279985.0688,No,,,
146,Ahmedabad,2025,5,2,6:49,347129.0652,No,,,
144,Guwahati,2025,12,27,9:45,458290.538,No,,,
100,Surat,2025,11,30,6:35,329244.5564,No,,,
119,Panihati,2025,6,21,5:33,234194.5592,Yes,,,
144,Gopalpur,2025,12,27,6:22,1013481.195,No,,,
160,Bhatpara,2025,12,23,6:10,1196489.056,No,,,
145,Ranchi,2025,4,1,14:25,469468.356,No,,,
68,Jalandhar,2025,3,26,20:04,555807.364,No,,,
190,Gurgaon,2025,4,30,20:26,819141.3384,No,,,
83,Loni,2025,5,16,9:47,478179.3452,No,,,
5,Warangal,2025,4,1,20:22,1452345.456,No,,,
69,Jalandhar,2025,10,15,6:57,211916.0116,No,,,
25,Naihati,2025,2,5,6:52,132437.8712,No,,,
24,Allahabad,2025,6,16,7:38,274434.704,Yes,,,
54,Kolkata,2025,10,12,6:05,1077772.92,No,,,
11,Muzaffarnagar,2025,1,22,17:37,-1680527.12,No,,,
131,Haridwar,2025,9,12,6:46,277980.7704,Yes,,,
15,Amritsar,2025,4,13,17:40,45636.3328,No,,,
39,Karimnagar,2025,11,4,16:52,452277.6428,No,,,
18,Karol Bagh,2025,7,6,13:19,474324.9252,No,,,
13,Munger,2025,7,13,13:06,485656.92,No,,,
51,Visakhapatnam,2025,9,3,19:24,108848.8208,No,,,
109,Sambhal,2025,8,14,6:18,1114004.468,No,,,
184,Varanasi,2025,3,22,13:11,125962.4456,No,,,
167,Sambhal,2025,3,18,9:51,907330.468,No,,,
167,Erode,2025,3,20,13:49,444260.4492,No,,,
34,Rajpur Sonarpur,2025,10,28,6:29,955048.1876,No,,,
51,Visakhapatnam,2025,5,17,6:01,1150313.105,No,,,
15,Bidhannagar,2025,6,5,6:09,970388.7792,No,,,
148,Nizamabad,2025,11,1,23:56,-1187161.36,No,,,
14,Bally,2025,2,16,6:32,367634.5796,No,,,
106,Bally,2025,2,11,10:42,196883.7736,No,,,
48,Jamnagar,2025,1,22,16:48,210374.2436,No,,,
47,Kozhikode,2025,5,27,6:13,991665.1776,No,,,
189,Korba,2025,2,20,21:17,223556.36,No,,,
144,Guwahati,2025,12,19,18:40,3160624.4,No,,,
160,Warangal,2025,1,4,5:40,1174441.774,No,,,
109,Belgaum,2025,8,15,6:43,274357.6156,No,,,
166,Gulbarga,2025,1,31,6:35,268884.3392,No,,,
123,Purnia,2025,2,24,6:03,969617.8952,No,,,
180,Jodhpur,2025,8,13,6:24,883047.622,No,,,
54,Kolkata,2025,10,4,7:13,220781.1776,No,,,
114,Thoothukudi,2025,6,10,6:19,756083.0272,No,,,
132,Noida,2025,10,4,13:12,-408568.52,No,,,
75,Belgaum,2025,9,17,6:37,487815.3952,No,,,
168,Haridwar,2025,5,10,6:52,312670.5504,No,,,
187,Bharatpur,2025,10,5,6:41,941634.806,No,,,
94,Gaya,2025,4,9,21:00,307428.5392,No,,,
75,Sambhal,2025,8,7,20:09,526128.33,No,,,
90,Berhampur,2025,11,13,6:10,896769.3572,No,,,
163,Bhilai,2025,6,13,6:27,1079391.777,No,,,
123,Pimpri-Chinchwad,2025,2,23,13:25,447112.72,No,,,
9,Hubballi-Dharwad,2025,5,22,8:17,318375.092,No,,,
104,Rewa,2025,1,10,6:22,900084.1584,No,,,
4,Vijayawada,2025,1,19,21:09,749607.6016,No,,,
148,Durg,2025,11,2,6:25,1314280.132,No,,,
63,Ludhiana,2025,7,31,21:57,190408.348,No,,,
90,Howrah,2025,11,13,13:08,-524201.12,Yes,,,
152,Parbhani,2025,7,26,14:41,24282.846,No,,,
9,Burhanpur,2025,6,30,20:25,519961.258,No,,,
31,Bhilai,2025,1,15,6:47,296327.8096,No,,,
76,Mau,2025,11,19,6:12,1137824.784,No,,,
44,Ratlam,2025,11,16,6:09,1118552.684,No,,,
65,Bhagalpur,2025,4,5,6:00,613700.7524,Yes,,,
190,Kalyan-Dombivali,2025,5,20,6:54,400628.4148,No,,,
157,Silchar,2025,7,5,13:18,-655251.4,No,,,
168,Satna,2025,6,26,14:03,-1981171.88,No,,,
179,Aligarh,2025,4,9,5:45,908332.6172,No,,,
65,Singrauli,2025,6,15,5:47,1162955.602,No,,,
57,Berhampur,2025,6,23,11:17,11871.6136,No,,,
45,Sri Ganganagar,2025,7,20,6:37,990585.94,No,,,
158,Mysore,2025,9,2,13:05,-454821.56,Yes,,,
130,Jalandhar,2025,5,26,6:01,162810.7008,No,,,
45,Rewa,2025,10,10,12:58,353064.872,Yes,,,
72,Rajkot,2025,9,29,13:43,525126.1808,No,,,
97,Sambalpur,2025,6,9,16:35,597512.1884,No,,,
101,Dhule,2025,8,26,6:44,306272.2132,No,,,
169,Gwalior,2025,9,1,6:40,296096.5444,No,,,
73,Malegaon,2025,1,28,19:59,572689.7236,Yes,,,
173,Panchkula,2025,4,28,14:56,2289525.48,No,,,
84,Ratlam,2025,10,22,6:04,1024119.394,Yes,,,
142,Dhanbad,2025,9,14,17:02,108309.202,No,,,
177,Bellary,2025,12,16,6:01,636904.3608,No,,,
173,Korba,2025,4,16,6:29,985266.8404,No,,,
11,Vijayawada,2025,12,17,21:03,-1009858.04,No,,,
40,Kakinada,2025,1,21,6:06,750609.7508,No,,,
91,Noida,2025,3,28,6:14,965455.1216,No,,,
83,Bhavnagar,2025,3,27,6:18,1070141.169,No,,,
122,Shahjahanpur,2025,12,19,5:16,843655.4496,No,,,
180,Jodhpur,2025,7,13,5:55,1088642.385,No,,,
22,Karimnagar,2025,10,14,6:38,277055.7096,No,,,
86,Parbhani,2025,7,18,20:16,696956.2244,No,,,
37,Davanagere,2025,10,31,9:48,744519.7672,No,,,
170,Jaipur,2025,11,9,6:35,328396.584,No,,,
184,Raichur,2025,3,22,5:43,1103212.092,No,,,
91,Amritsar,2025,12,26,6:00,874722.0748,No,,,
20,Shahjahanpur,2025,4,4,13:05,462530.4,No,,,
150,Cuttack,2025,1,24,6:32,296867.4284,No,,,
133,Ulhasnagar,2025,1,27,13:29,983493.8072,No,,,
68,Bhiwandi,2025,4,2,9:48,506316.6112,No,,,
169,Ambattur,2025,8,15,6:05,1220309.372,No,,,
186,Katihar,2025,8,13,5:57,1036376.45,No,,,
107,Rohtak,2025,2,7,6:21,1499446.468,No,,,
108,Korba,2025,5,27,6:02,731723.0928,Yes,,,
57,Berhampur,2025,7,5,20:12,621486.6808,No,,,
112,Chandigarh,2025,1,18,6:09,1187315.537,No,,,
84,Indore,2025,9,4,13:06,80326.1128,No,,,
58,Kakinada,2025,10,8,7:16,278057.8588,No,,,
13,Bilaspur,2025,10,12,6:52,291394.152,Yes,,,
49,Tiruvottiyur,2025,2,20,13:07,99752.3896,No,,,
38,South Dumdum,2025,5,5,20:05,1590873.311,No,,,
104,Jalgaon,2025,1,3,13:18,86570.2732,No,,,
115,Ajmer,2025,8,24,9:45,841188.6208,No,,,
116,Salem,2025,11,29,6:43,947339.3476,No,,,
74,Korba,2025,5,25,13:19,570454.16,No,,,
81,Ahmednagar,2025,7,14,13:39,527824.2748,No,,,
159,Panchkula,2025,10,27,6:02,893608.7328,No,,,
91,Jalgaon,2025,3,11,16:20,309432.8376,No,,,
188,Kota,2025,12,9,13:44,676527.7984,No,,,
84,Indore,2025,9,4,13:06,80326.1128,No,,,
124,Khammam,2025,4,16,14:26,452431.8196,No,,,
10,Sikar,2025,9,9,6:56,1039768.339,No,,,
125,Lucknow,2025,6,8,6:06,971005.4864,No,,,
162,Thoothukudi,2025,5,30,13:06,585100.956,No,,,
180,Baranagar,2025,6,14,5:50,566676.8284,No,,,
190,Gurgaon,2025,5,11,13:11,477948.08,No,,,
54,Parbhani,2025,11,1,6:17,1073995.589,No,,,
110,Saharanpur,2025,9,26,6:21,1002688.819,No,,,
86,Parbhani,2025,6,23,6:41,360002.828,No,,,
108,Rajkot,2025,5,2,6:51,289158.5884,No,,,
30,Kozhikode,2025,9,27,6:47,286075.0524,No,,,
163,Bhilai,2025,7,17,23:30,1128111.646,No,,,
173,Panchkula,2025,5,13,6:04,1087871.501,No,,,
86,Katihar,2025,6,1,13:19,512946.2136,No,,,
54,Parbhani,2025,3,7,5:43,610463.0396,No,,,
27,Latur,2025,9,27,6:35,341347.4352,No,,,
130,Jalandhar,2025,7,6,6:06,1091494.656,No,,,
60,Durg,2025,9,9,6:35,277903.682,No,,,
173,Panchkula,2025,5,12,19:52,2645673.888,No,,,
128,Saharanpur,2025,2,14,6:23,961986.1436,No,,,
123,Yavatmal,2025,2,28,6:30,363163.4524,No,,,
107,Rohtak,2025,3,3,20:08,653170.0132,No,,,
9,Hubballi-Dharwad,2025,6,13,13:18,555036.48,No,,,
178,Sri Ganganagar,2025,2,9,13:29,-454821.56,No,,,
120,Lucknow,2025,7,22,13:58,49259.4876,No,,,
189,Vasai-Virar,2025,3,28,19:08,1291616.142,No,,,
103,Ambernath,2025,8,4,7:25,226794.0728,Yes,,,
135,Meerut,2025,6,11,11:46,13105.028,No,,,
11,Ratlam,2025,12,4,6:50,261792.2064,No,,,
121,Nizamabad,2025,9,4,6:02,1279359.086,No,,,
146,Indore,2025,5,3,6:01,1695944.8,No,,,
148,Durg,2025,11,2,6:25,1314280.132,No,,,
147,Gwalior,2025,7,10,6:42,284687.4612,Yes,,,
44,Ratlam,2025,1,3,6:56,216310.0504,No,,,
186,Katihar,2025,8,8,13:19,-547327.64,No,,,
190,Kalyan-Dombivali,2025,4,9,6:51,242674.2832,No,,,
15,Varanasi,2025,5,15,6:00,894456.7052,No,,,
178,Muzaffarpur,2025,4,4,13:02,-385442.0,No,,,
56,Bhopal,2025,1,1,9:57,488894.6328,Yes,,,
131,Raichur,2025,9,23,6:05,904015.6668,No,,,
65,Ahmedabad,2025,4,9,13:19,-555036.48,No,,,
184,Varanasi,2025,5,2,6:09,1012401.957,No,,,
20,Shahjahanpur,2025,2,2,11:12,200661.1052,No,,,
95,Bhatpara,2025,8,7,21:43,169979.922,No,,,
82,Bilaspur,2025,2,1,11:58,189097.8452,No,,,
62,Kollam,2025,12,15,10:27,364628.132,Yes,,,
123,Pimpri-Chinchwad,2025,2,26,6:58,293090.0968,No,,,
25,Naihati,2025,12,23,13:00,125345.7384,No,,,
137,Satara,2025,9,10,5:12,1195949.438,No,,,
187,Korba,2025,10,15,6:08,1233414.4,No,,,
153,Mathura,2025,10,12,6:03,946491.3752,No,,,
164,Davanagere,2025,9,3,6:04,988735.8184,No,,,
69,Ujjain,2025,7,21,13:56,608612.918,No,,,
62,Karimnagar,2025,11,14,13:19,585871.84,No,,,
99,Hyderabad,2025,7,28,6:07,1075537.357,No,,,
9,Hubballi-Dharwad,2025,6,13,13:11,559045.0768,No,,,
180,Baranagar,2025,7,22,6:06,1061892.71,No,,,
28,Bhubaneswar,2025,2,1,13:11,1016950.173,No,,,
172,Panchkula,2025,3,4,6:40,373493.298,No,,,
16,Haridwar,2025,11,25,13:49,373801.6516,Yes,,,
157,Sagar,2025,5,27,6:06,847124.4276,No,,,
29,Bhilwara,2025,5,18,6:58,365399.016,No,,,
8,Thoothukudi,2025,2,3,13:03,115247.158,No,,,
137,Satara,2025,10,8,6:19,939090.8888,No,,,
54,Berhampur,2025,2,26,19:27,97362.6492,No,,,
136,Ambernath,2025,8,9,6:58,448808.6648,No,,,
106,Bally,2025,1,25,6:46,339188.96,No,,,
21,Yamunanagar,2025,8,10,6:24,534299.7004,No,,,
178,Kollam,2025,2,12,22:12,1555412.647,No,,,
86,Baranagar,2025,8,2,13:49,345356.032,No,,,
140,Dhanbad,2025,4,18,8:00,1325920.48,No,,,
96,Kakinada,2025,2,3,6:51,353835.756,No,,,
115,Gorakhpur,2025,9,30,6:03,960058.9336,No,,,
58,Silchar,2025,10,31,13:06,99366.9476,No,,,
39,Vijayawada,2025,7,26,6:22,292935.92,No,,,
104,Raurkela Industrial Township,2025,1,22,13:14,608998.36,No,,,
84,Indore,2025,9,15,13:41,361236.2424,No,,,
75,Sambhal,2025,7,25,13:15,-524201.12,No,,,
128,Guntur,2025,12,14,14:27,90424.6932,No,,,
132,Noida,2025,10,8,6:18,993129.8572,No,,,
9,Navi Mumbai,2025,6,16,20:44,341732.8772,Yes,,,
65,Ahmedabad,2025,4,21,13:00,670669.08,No,,,
79,Satara,2025,2,3,5:58,872101.0692,No,,,
19,Ulhasnagar,2025,10,9,6:28,453973.5876,No,,,
45,Bhiwandi,2025,10,7,13:12,747757.48,No,,,
10,Sikar,2025,10,6,13:14,577623.3812,No,,,
190,Gurgaon,2025,4,25,6:05,692793.4508,No,,,
140,Silchar,2025,5,14,13:00,640527.5156,No,,,
17,Mau,2025,3,21,9:28,1050406.538,No,,,
4,Vijayawada,2025,12,25,22:18,1136360.104,No,,,
137,Dhule,2025,10,6,6:30,306811.832,No,,,
84,Erode,2025,8,22,9:33,1081241.898,No,,,
150,Cuttack,2025,2,12,5:35,299565.5224,No,,,
176,Pallavaram,2025,10,29,13:28,520809.2304,No,,,
114,Gaya,2025,7,26,9:52,411497.8792,No,,,
36,Rajahmundry,2025,8,4,10:48,11640.3484,Yes,,,
149,Ludhiana,2025,12,13,16:47,891450.2576,No,,,
182,Silchar,2025,12,8,9:31,422521.5204,No,,,
111,Yavatmal,2025,11,16,20:41,1823988.632,No,,,
130,Korba,2025,6,21,13:20,-616707.2,No,,,
65,Srinagar,2025,3,28,13:29,-655251.4,No,,,
73,Anantapur,2025,2,13,6:51,305963.8596,No,,,
140,Silchar,2025,4,21,18:24,1158407.387,No,,,
177,Kochi,2025,1,17,19:36,1356678.752,No,,,
120,Secunderabad,2025,8,2,14:02,76086.2508,No,,,
151,Purnia,2025,3,23,5:52,1250373.848,No,,,
33,Siliguri,2025,8,2,9:40,441022.7364,No,,,
41,Nashik,2025,7,6,3:17,-1125490.64,No,,,
102,Etawah,2025,1,23,6:10,864700.5828,No,,,
34,Rajpur Sonarpur,2025,11,13,6:30,481417.058,No,,,
121,Bhilai,2025,10,11,6:21,1044008.201,Yes,,,
56,Mirzapur,2025,3,17,13:12,-639833.72,No,,,
151,Muzaffarnagar,2025,4,17,6:25,1210673.322,No,,,
154,Madurai,2025,11,23,12:48,-639833.72,No,,,
89,Raipur,2025,4,18,6:01,953198.066,No,,,
35,Surat,2025,3,10,6:53,329629.9984,No,,,
123,Yavatmal,2025,3,16,6:00,214922.4592,No,,,
189,Korba,2025,3,16,6:42,892529.4952,No,,,
119,Ambernath,2025,5,29,6:34,302649.0584,No,,,
7,Bhilai,2025,10,14,20:19,450735.8748,No,,,
4,Vijayawada,2025,1,19,21:09,749607.6016,No,,,
61,Satara,2025,7,22,10:32,202202.8732,No,,,
38,Sonipat,2025,3,11,13:20,82176.2344,No,,,
155,Saharanpur,2025,1,26,6:53,321612.8048,No,,,
161,Jabalpur,2025,3,20,6:15,1133353.657,No,,,
50,Munger,2025,1,27,6:50,1126261.524,No,,,
62,Dehradun,2025,12,7,7:23,174451.0492,Yes,,,
45,Kurnool,2025,10,11,13:19,66141.8472,No,,,
173,Vijayawada,2025,4,25,13:01,1225397.206,No,,,
96,Kakinada,2025,10,6,6:33,278289.124,No,,,
125,Surat,2025,7,16,6:47,388140.094,Yes,,,
79,Belgaum,2025,12,24,13:50,434161.8688,No,,,
120,Lucknow,2025,8,29,6:20,793625.078,No,,,
74,Shahjahanpur,2025,3,25,6:18,1264018.495,No,,,
65,Srinagar,2025,5,12,5:01,805727.9568,No,,,
121,Asansol,2025,10,4,13:02,1309269.386,No,,,
113,Coimbatore,2025,4,13,6:29,927142.1868,No,,,
56,Mirzapur,2025,11,18,9:29,528518.0704,No,,,
29,Mumbai,2025,3,21,12:09,421133.9292,No,,,
71,Yavatmal,2025,3,8,6:42,250537.3,No,,,
79,Belgaum,2025,12,20,6:50,346126.916,No,,,
120,Secunderabad,2025,8,1,5:59,894379.6168,No,,,
174,Rajpur Sonarpur,2025,7,8,6:52,187556.0772,No,,,
7,Kakinada,2025,10,26,12:17,52497.2004,No,,,
47,Surat,2025,5,28,12:28,441099.8248,No,,,
37,Gurgaon,2025,11,30,6:45,999990.7248,No,,,
96,Korba,2025,4,2,6:19,704356.7108,Yes,,,
82,Begusarai,2025,11,9,5:39,1026971.665,Yes,,,
139,Patna,2025,2,11,6:00,1053104.632,No,,,
47,Kozhikode,2025,4,16,6:18,906636.6724,No,,,
113,Asansol,2025,5,31,6:02,777282.3372,No,,,
168,Satna,2025,6,26,13:42,26055.8792,No,,,
174,Arrah,2025,5,25,6:02,859766.9252,No,,,
183,Belgaum,2025,1,20,6:01,341347.4352,No,,,
147,Bangalore,2025,8,18,6:44,159727.1648,No,,,
173,Korba,2025,4,2,13:20,501074.6,No,,,
45,Sri Ganganagar,2025,8,8,6:32,356379.6732,No,,,
38,South Dumdum,2025,5,3,0:14,175761.552,No,,,
2,Purnia,2025,10,15,13:17,678377.92,Yes,,,
135,Gandhidham,2025,5,4,20:02,889214.694,No,,,
179,Tumkur,2025,4,11,13:45,475789.6048,No,,,
36,Noida,2025,7,28,13:25,-562745.32,No,,,
122,Erode,2025,1,4,6:07,1187007.183,No,,,
142,Gurgaon,2025,9,15,9:35,957052.486,No,,,
177,Bellary,2025,1,16,6:49,275976.472,No,,,
123,Pimpri-Chinchwad,2025,3,17,6:28,1136591.37,No,,,
185,Naihati,2025,6,3,20:26,469853.798,No,,,
66,Bhatpara,2025,8,27,5:54,561049.3752,No,,,
67,Berhampur,2025,11,5,20:19,463224.1956,No,,,
104,Raurkela Industrial Township,2025,2,11,6:38,342118.3192,No,,,
73,Gandhidham,2025,12,17,16:36,136523.5564,No,,,
1,Ratlam,2025,9,10,6:31,283145.6932,No,,,
140,Munger,2025,3,12,9:58,1321911.883,No,,,
143,Kakinada,2025,11,17,6:50,354452.4632,No,,,
142,Dhanbad,2025,9,22,6:03,1048787.682,No,,,
66,Moradabad,2025,9,9,6:57,349441.7172,No,,,
100,Madurai,2025,2,17,10:15,3553775.24,No,,,
69,Jalandhar,2025,7,30,10:39,14878.0612,No,,,
4,Ahmedabad,2025,1,4,6:46,845891.0132,No,,,
107,Saharanpur,2025,4,13,6:46,1125413.552,No,,,
24,Lucknow,2025,8,10,6:37,385596.1768,No,,,
16,Bhavnagar,2025,9,14,6:48,317372.9428,No,,,
144,Guwahati,2025,12,3,20:13,727945.7612,No,,,
2,Kollam,2025,11,5,6:28,822687.4048,No,,,
183,Panchkula,2025,1,22,20:22,627653.7528,No,,,
98,Karol Bagh,2025,12,16,7:08,343197.5568,No,,,
187,Korba,2025,11,11,9:43,472397.7152,No,,,
12,Bilaspur,2025,2,25,5:12,772888.2984,No,,,
